grid_id,cell_size_m,centroid_lon,centroid_lat,project_crs,research_aoi_only,nearest_anchor,nearest_anchor_m,nearest_route_evidence,nearest_route_evidence_m,visual_route_evidence,route_evidence_confidence,vegetation_gis_status,terrain_source_status,overall_reconstruction_evidence,research_priority,focus_envelope_heuristic,warning,veg2024_layer_status,veg2024_crs,veg2024_use_note,terrain_best_dem_resolution,evidence_grade_revision
G047_041,250,138.680552,35.523271,EPSG:6676,True,Lake Saiko Bat Cave,3417.9,Saiko cave / viewpoint evidence chain,3417.9,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_042,250,138.680557,35.525524,EPSG:6676,True,Lake Saiko Bat Cave,3663.1,Saiko cave / viewpoint evidence chain,3663.1,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_043,250,138.680562,35.527778,EPSG:6676,True,Lake Saiko Bat Cave,3908.8,Saiko cave / viewpoint evidence chain,3908.8,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G047_044,250,138.680567,35.530031,EPSG:6676,True,Lake Saiko Bat Cave,4155.1,Saiko cave / viewpoint evidence chain,4155.1,Low,Low,covered by identified 1:25k vegetation GIS sheet(s): 533815,GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G048_000,250,138.683099,35.430873,EPSG:6676,True,Omuro Cave,2720.1,Fugaku–Narusawa public cave corridor,5097.7,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G048_001,250,138.683104,35.433127,EPSG:6676,True,Omuro Cave,2553.8,Fugaku–Narusawa public cave corridor,4859.5,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G048_002,250,138.683109,35.435381,EPSG:6676,True,Omuro Cave,2402.1,Fugaku–Narusawa public cave corridor,4622.6,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G048_003,250,138.683114,35.437634,EPSG:6676,True,Omuro Cave,2267.8,Fugaku–Narusawa public cave corridor,4387.1,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G048_004,250,138.683119,35.439888,EPSG:6676,True,Omuro Cave,2154.3,Fugaku–Narusawa public cave corridor,4153.3,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P2,False,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G048_005,250,138.683124,35.442141,EPSG:6676,True,Omuro Cave,2065.0,Fugaku–Narusawa public cave corridor,3921.6,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G048_006,250,138.683129,35.444395,EPSG:6676,True,Omuro Cave,2003.1,Fugaku–Narusawa public cave corridor,3692.2,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G048_007,250,138.683134,35.446648,EPSG:6676,True,Omuro Cave,1971.1,Fugaku–Narusawa public cave corridor,3465.6,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
G048_008,250,138.68314,35.448902,EPSG:6676,True,Omuro Cave,1970.7,Fugaku–Narusawa public cave corridor,3242.5,Low,Low,"covered by identified 1:25k vegetation GIS sheet(s): 533815,533805",GSI terrain source identified; exact 1m/5m tile coverage not yet locally verified,Medium,P1,True,"Cell confidence measures evidence density, not whether the cell is inside the legal/geological/forest boundary.",Available across AOI via MoE Existing Vegetation Map 2024 raster/vector service; polygon source year varies by location (1999-2023),JGD2011 / EPSG:6668 for source polygons; web raster/vector tiles EPSG:3857,Use polygon attributes for biome/vegetation class; do not infer current individual tree positions. Cross-check against current orthophoto.,Unverified per-cell; use GSI hierarchy DEM1A > DEM5A > DEM5B > DEM5C > DEM10B,Prior evidence grade retained until actual DEM/vegetation geometry is ingested; western vegetation discovery gap is now closed at dataset-availability level.
